fecha_hora,potencia_kW,hora,dia_semana,fecha,mes
2024-07-28 09:10:00,1.310266724,9,6,2024-07-28,7
2024-07-28 09:15:00,1.350133301,9,6,2024-07-28,7
2024-07-28 09:20:00,1.387566772,9,6,2024-07-28,7
2024-07-28 09:25:00,1.423700073,9,6,2024-07-28,7
2024-07-28 09:30:00,1.4647666019999999,9,6,2024-07-28,7
2024-07-28 09:35:00,1.504400024,9,6,2024-07-28,7
2024-07-28 09:40:00,1.542666626,9,6,2024-07-28,7
2024-07-28 09:45:00,1.578666626,9,6,2024-07-28,7
2024-07-28 09:50:00,1.616633301,9,6,2024-07-28,7
2024-07-28 09:55:00,1.6568666989999998,9,6,2024-07-28,7
2024-07-28 10:00:00,1.694066772,10,6,2024-07-28,7
2024-07-28 10:05:00,1.728266602,10,6,2024-07-28,7
2024-07-28 10:10:00,1.7567333980000002,10,6,2024-07-28,7
2024-07-28 10:15:00,1.782366699,10,6,2024-07-28,7
2024-07-28 10:20:00,1.812700073,10,6,2024-07-28,7
2024-07-28 10:25:00,1.850966675,10,6,2024-07-28,7
2024-07-28 10:30:00,1.902633423,10,6,2024-07-28,7
2024-07-28 10:35:00,1.953866577,10,6,2024-07-28,7
2024-07-28 10:40:00,2.0019000240000002,10,6,2024-07-28,7
2024-07-28 10:45:00,2.032833374,10,6,2024-07-28,7
2024-07-28 10:50:00,2.050300049,10,6,2024-07-28,7
2024-07-28 10:55:00,2.054699951,10,6,2024-07-28,7
2024-07-28 11:00:00,2.0579665530000004,11,6,2024-07-28,7
2024-07-28 11:05:00,2.0613999020000002,11,6,2024-07-28,7
2024-07-28 11:10:00,2.064166748,11,6,2024-07-28,7
2024-07-28 11:15:00,2.0628999020000003,11,6,2024-07-28,7
2024-07-28 11:20:00,2.060199951,11,6,2024-07-28,7
2024-07-28 11:25:00,1.933733398,11,6,2024-07-28,7
2024-07-28 11:30:00,1.871050049,11,6,2024-07-28,7
2024-07-28 11:35:00,2.062,11,6,2024-07-28,7
2024-07-28 11:40:00,1.918199951,11,6,2024-07-28,7
2024-07-28 11:45:00,1.9665,11,6,2024-07-28,7
2024-07-28 11:50:00,1.965533325,11,6,2024-07-28,7
2024-07-28 11:55:00,2.06043335,11,6,2024-07-28,7
2024-07-28 12:00:00,1.995900024,12,6,2024-07-28,7
2024-07-28 12:05:00,1.998,12,6,2024-07-28,7
2024-07-28 12:10:00,1.957666626,12,6,2024-07-28,7
2024-07-28 12:15:00,2.022733398,12,6,2024-07-28,7
2024-07-28 12:20:00,2.022366577,12,6,2024-07-28,7
2024-07-28 12:25:00,1.969833374,12,6,2024-07-28,7
2024-07-28 12:30:00,1.9223999020000002,12,6,2024-07-28,7
2024-07-28 12:35:00,1.512800171,12,6,2024-07-28,7
2024-07-28 12:40:00,1.3498333740000001,12,6,2024-07-28,7
2024-07-28 12:45:00,1.327366577,12,6,2024-07-28,7
2024-07-28 12:50:00,1.797699951,12,6,2024-07-28,7
2024-07-28 12:55:00,1.7341998289999998,12,6,2024-07-28,7
2024-07-28 13:00:00,1.676733398,13,6,2024-07-28,7
2024-07-28 13:05:00,1.5452333980000001,13,6,2024-07-28,7
2024-07-28 13:10:00,1.530033325,13,6,2024-07-28,7
2024-07-28 13:15:00,1.992099976,13,6,2024-07-28,7
2024-07-28 13:20:00,1.808599976,13,6,2024-07-28,7
2024-07-28 13:25:00,1.9003500979999999,13,6,2024-07-28,7
2024-07-28 13:30:00,1.608550049,13,6,2024-07-28,7
2024-07-28 13:35:00,1.029900024,13,6,2024-07-28,7
2024-07-28 13:40:00,0.5344000244,13,6,2024-07-28,7
2024-07-28 13:45:00,0.3421499939,13,6,2024-07-28,7
2024-07-28 13:50:00,0.2050499878,13,6,2024-07-28,7
2024-07-28 13:55:00,0.0,13,6,2024-07-28,7
2024-07-28 14:00:00,0.0,14,6,2024-07-28,7
2024-07-28 14:05:00,0.0,14,6,2024-07-28,7
2024-07-28 14:10:00,0.0,14,6,2024-07-28,7
2024-07-28 14:15:00,0.0,14,6,2024-07-28,7
2024-07-28 14:20:00,0.0,14,6,2024-07-28,7
2024-07-28 14:25:00,0.0,14,6,2024-07-28,7
2024-07-28 14:30:00,0.0,14,6,2024-07-28,7
2024-07-28 14:35:00,0.0,14,6,2024-07-28,7
2024-07-28 14:40:00,0.0,14,6,2024-07-28,7
2024-07-28 14:45:00,0.0,14,6,2024-07-28,7
2024-07-28 14:50:00,0.0,14,6,2024-07-28,7
2024-07-28 14:55:00,0.0,14,6,2024-07-28,7
2024-07-28 15:00:00,0.0,15,6,2024-07-28,7
2024-07-28 15:05:00,0.0,15,6,2024-07-28,7
2024-07-28 15:10:00,0.0,15,6,2024-07-28,7
2024-07-28 15:15:00,0.0,15,6,2024-07-28,7
2024-07-28 15:20:00,0.0,15,6,2024-07-28,7
2024-07-28 15:25:00,0.0,15,6,2024-07-28,7
2024-07-28 15:30:00,0.0,15,6,2024-07-28,7
2024-07-28 15:35:00,0.0,15,6,2024-07-28,7
2024-07-28 15:40:00,0.0,15,6,2024-07-28,7
2024-07-28 15:45:00,0.0,15,6,2024-07-28,7
2024-07-28 15:50:00,0.0,15,6,2024-07-28,7
2024-07-28 15:55:00,0.7252000122,15,6,2024-07-28,7
2024-07-28 16:00:00,0.7047000121999999,16,6,2024-07-28,7
2024-07-28 16:05:00,0.6978666992,16,6,2024-07-28,7
2024-07-28 16:10:00,0.6842000732,16,6,2024-07-28,7
2024-07-28 16:15:00,0.6099500121999999,16,6,2024-07-28,7
2024-07-28 16:20:00,0.4727666931,16,6,2024-07-28,7
2024-07-28 16:25:00,0.4249333496,16,6,2024-07-28,7
2024-07-28 16:30:00,0.40230001829999995,16,6,2024-07-28,7
2024-07-28 16:35:00,0.3900333252,16,6,2024-07-28,7
2024-07-28 16:40:00,0.38860000609999995,16,6,2024-07-28,7
2024-07-28 16:45:00,0.3811999817,16,6,2024-07-28,7
2024-07-28 16:50:00,0.3693333435,16,6,2024-07-28,7
2024-07-28 16:55:00,0.3556000061,16,6,2024-07-28,7
2024-07-28 17:00:00,0.3472333069,17,6,2024-07-28,7
2024-07-28 17:05:00,0.3332333374,17,6,2024-07-28,7
2024-07-28 17:10:00,0.3083999939,17,6,2024-07-28,7
2024-07-28 17:15:00,0.281,17,6,2024-07-28,7
2024-07-28 17:20:00,0.2491333466,17,6,2024-07-28,7
2024-07-28 17:25:00,0.2279666748,17,6,2024-07-28,7
2024-07-28 17:30:00,0.2109666748,17,6,2024-07-28,7
2024-07-28 17:35:00,0.2025666656,17,6,2024-07-28,7
2024-07-28 17:40:00,0.1938000031,17,6,2024-07-28,7
2024-07-28 17:45:00,0.17513334660000002,17,6,2024-07-28,7
2024-07-28 17:50:00,0.1666999969,17,6,2024-07-28,7
2024-07-28 17:55:00,0.1301999969,17,6,2024-07-28,7
2024-07-28 18:00:00,0.09820000458,18,6,2024-07-28,7
2024-07-28 18:05:00,0.0907333374,18,6,2024-07-28,7
2024-07-28 18:10:00,0.08740000153,18,6,2024-07-28,7
2024-07-28 18:15:00,0.0857666626,18,6,2024-07-28,7
2024-07-28 18:20:00,0.08503333282,18,6,2024-07-28,7
2024-07-28 18:25:00,0.08486666870000001,18,6,2024-07-28,7
2024-07-28 18:30:00,0.09119999695,18,6,2024-07-28,7
2024-07-28 18:35:00,0.08886666107,18,6,2024-07-28,7
2024-07-28 18:40:00,0.0921333313,18,6,2024-07-28,7
2024-07-28 18:45:00,0.09333333588,18,6,2024-07-28,7
2024-07-28 18:50:00,0.09310000610000001,18,6,2024-07-28,7
2024-07-28 18:55:00,0.089,18,6,2024-07-28,7
2024-07-28 19:00:00,0.0815,19,6,2024-07-28,7
2024-07-28 19:05:00,0.074,19,6,2024-07-28,7
2024-07-28 19:10:00,0.066,19,6,2024-07-28,7
2024-07-28 19:15:00,0.06285000229,19,6,2024-07-28,7
2024-07-28 19:20:00,0.0491333313,19,6,2024-07-28,7
2024-07-28 19:25:00,0.04465000153,19,6,2024-07-28,7
2024-07-28 19:30:00,0.039050003050000004,19,6,2024-07-28,7
2024-07-28 19:35:00,0.0315,19,6,2024-07-28,7
2024-07-28 19:40:00,0.024849996569999998,19,6,2024-07-28,7
2024-07-28 19:45:00,0.019549999239999998,19,6,2024-07-28,7
2024-07-28 19:50:00,0.0145666666,19,6,2024-07-28,7
2024-07-28 19:55:00,0.01286666584,19,6,2024-07-28,7
2024-07-28 20:00:00,0.0,20,6,2024-07-28,7
2024-07-28 20:05:00,0.0,20,6,2024-07-28,7
2024-07-28 20:10:00,0.0,20,6,2024-07-28,7
2024-07-28 20:15:00,0.0,20,6,2024-07-28,7
2024-07-28 20:20:00,0.0,20,6,2024-07-28,7
2024-07-28 20:25:00,0.0,20,6,2024-07-28,7
2024-07-28 20:30:00,0.0,20,6,2024-07-28,7
2024-07-28 20:35:00,0.0,20,6,2024-07-28,7
2024-07-28 20:40:00,0.0,20,6,2024-07-28,7
2024-07-28 20:45:00,0.0,20,6,2024-07-28,7
2024-07-28 20:50:00,0.0,20,6,2024-07-28,7
2024-07-28 20:55:00,0.0,20,6,2024-07-28,7
2024-07-28 21:00:00,0.0,21,6,2024-07-28,7
2024-07-28 21:05:00,0.0,21,6,2024-07-28,7
2024-07-28 21:10:00,0.0,21,6,2024-07-28,7
2024-07-28 21:15:00,0.0,21,6,2024-07-28,7
2024-07-28 21:20:00,0.0,21,6,2024-07-28,7
2024-07-28 21:25:00,0.0,21,6,2024-07-28,7
2024-07-28 21:30:00,0.0,21,6,2024-07-28,7
2024-07-28 21:35:00,0.0,21,6,2024-07-28,7
2024-07-28 21:40:00,0.0,21,6,2024-07-28,7
2024-07-28 21:45:00,0.0,21,6,2024-07-28,7
2024-07-28 21:50:00,0.0,21,6,2024-07-28,7
2024-07-28 21:55:00,0.0,21,6,2024-07-28,7
2024-07-28 22:00:00,0.0,22,6,2024-07-28,7
2024-07-28 22:05:00,0.0,22,6,2024-07-28,7
2024-07-28 22:10:00,0.0,22,6,2024-07-28,7
2024-07-28 22:15:00,0.0,22,6,2024-07-28,7
2024-07-28 22:20:00,0.0,22,6,2024-07-28,7
2024-07-28 22:25:00,0.0,22,6,2024-07-28,7
2024-07-28 22:30:00,0.0,22,6,2024-07-28,7
2024-07-28 22:35:00,0.0,22,6,2024-07-28,7
2024-07-28 22:40:00,0.0,22,6,2024-07-28,7
2024-07-28 22:45:00,0.0,22,6,2024-07-28,7
2024-07-28 22:50:00,0.0,22,6,2024-07-28,7
2024-07-28 22:55:00,0.0,22,6,2024-07-28,7
2024-07-28 23:00:00,0.0,23,6,2024-07-28,7
2024-07-28 23:05:00,0.0,23,6,2024-07-28,7
2024-07-28 23:10:00,0.0,23,6,2024-07-28,7
2024-07-28 23:15:00,0.0,23,6,2024-07-28,7
2024-07-28 23:20:00,0.0,23,6,2024-07-28,7
2024-07-28 23:25:00,0.0,23,6,2024-07-28,7
2024-07-28 23:30:00,0.0,23,6,2024-07-28,7
2024-07-28 23:35:00,0.0,23,6,2024-07-28,7
2024-07-28 23:40:00,0.0,23,6,2024-07-28,7
2024-07-28 23:45:00,0.0,23,6,2024-07-28,7
2024-07-28 23:50:00,0.0,23,6,2024-07-28,7
2024-07-28 23:55:00,0.0,23,6,2024-07-28,7
2024-07-29 00:00:00,0.0,0,0,2024-07-29,7
2024-07-29 00:05:00,0.0,0,0,2024-07-29,7
2024-07-29 00:10:00,0.0,0,0,2024-07-29,7
2024-07-29 00:15:00,0.0,0,0,2024-07-29,7
2024-07-29 00:20:00,0.0,0,0,2024-07-29,7
2024-07-29 00:25:00,0.0,0,0,2024-07-29,7
2024-07-29 00:30:00,0.0,0,0,2024-07-29,7
2024-07-29 00:35:00,0.0,0,0,2024-07-29,7
2024-07-29 00:40:00,0.0,0,0,2024-07-29,7
2024-07-29 00:45:00,0.0,0,0,2024-07-29,7
2024-07-29 00:50:00,0.0,0,0,2024-07-29,7
2024-07-29 00:55:00,0.0,0,0,2024-07-29,7
2024-07-29 01:00:00,0.0,1,0,2024-07-29,7
2024-07-29 01:05:00,0.0,1,0,2024-07-29,7
2024-07-29 01:10:00,0.0,1,0,2024-07-29,7
2024-07-29 01:15:00,0.0,1,0,2024-07-29,7
2024-07-29 01:20:00,0.0,1,0,2024-07-29,7
2024-07-29 01:25:00,0.0,1,0,2024-07-29,7
2024-07-29 01:30:00,0.0,1,0,2024-07-29,7
2024-07-29 01:35:00,0.0,1,0,2024-07-29,7
2024-07-29 01:40:00,0.0,1,0,2024-07-29,7
2024-07-29 01:45:00,0.0,1,0,2024-07-29,7
2024-07-29 01:50:00,0.0,1,0,2024-07-29,7
2024-07-29 01:55:00,0.0,1,0,2024-07-29,7
2024-07-29 02:00:00,0.0,2,0,2024-07-29,7
2024-07-29 02:05:00,0.0,2,0,2024-07-29,7
2024-07-29 02:10:00,0.0,2,0,2024-07-29,7
2024-07-29 02:15:00,0.0,2,0,2024-07-29,7
2024-07-29 02:20:00,0.0,2,0,2024-07-29,7
2024-07-29 02:25:00,0.0,2,0,2024-07-29,7
2024-07-29 02:30:00,0.0,2,0,2024-07-29,7
2024-07-29 02:35:00,0.0,2,0,2024-07-29,7
2024-07-29 02:40:00,0.0,2,0,2024-07-29,7
2024-07-29 02:45:00,0.0,2,0,2024-07-29,7
2024-07-29 02:50:00,0.0,2,0,2024-07-29,7
2024-07-29 02:55:00,0.0,2,0,2024-07-29,7
2024-07-29 03:00:00,0.0,3,0,2024-07-29,7
2024-07-29 03:05:00,0.0,3,0,2024-07-29,7
2024-07-29 03:10:00,0.0,3,0,2024-07-29,7
2024-07-29 03:15:00,0.0,3,0,2024-07-29,7
2024-07-29 03:20:00,0.0,3,0,2024-07-29,7
2024-07-29 03:25:00,0.0,3,0,2024-07-29,7
2024-07-29 03:30:00,0.0,3,0,2024-07-29,7
2024-07-29 03:35:00,0.0,3,0,2024-07-29,7
2024-07-29 03:40:00,0.0,3,0,2024-07-29,7
2024-07-29 03:45:00,0.0,3,0,2024-07-29,7
2024-07-29 03:50:00,0.0,3,0,2024-07-29,7
2024-07-29 03:55:00,0.0,3,0,2024-07-29,7
2024-07-29 04:00:00,0.0,4,0,2024-07-29,7
2024-07-29 04:05:00,0.0,4,0,2024-07-29,7
2024-07-29 04:10:00,0.0,4,0,2024-07-29,7
2024-07-29 04:15:00,0.0,4,0,2024-07-29,7
2024-07-29 04:20:00,0.0,4,0,2024-07-29,7
2024-07-29 04:25:00,0.0,4,0,2024-07-29,7
2024-07-29 04:30:00,0.0,4,0,2024-07-29,7
2024-07-29 04:35:00,0.0,4,0,2024-07-29,7
2024-07-29 04:40:00,0.0,4,0,2024-07-29,7
2024-07-29 04:45:00,0.0,4,0,2024-07-29,7
2024-07-29 04:50:00,0.0,4,0,2024-07-29,7
2024-07-29 04:55:00,0.0,4,0,2024-07-29,7
2024-07-29 05:00:00,0.0,5,0,2024-07-29,7
2024-07-29 05:05:00,0.0,5,0,2024-07-29,7
2024-07-29 05:10:00,0.0,5,0,2024-07-29,7
2024-07-29 05:15:00,0.0,5,0,2024-07-29,7
2024-07-29 05:20:00,0.0,5,0,2024-07-29,7
2024-07-29 05:25:00,0.0,5,0,2024-07-29,7
2024-07-29 05:30:00,0.0,5,0,2024-07-29,7
2024-07-29 05:35:00,0.0,5,0,2024-07-29,7
2024-07-29 05:40:00,0.0,5,0,2024-07-29,7
2024-07-29 05:45:00,0.0,5,0,2024-07-29,7
2024-07-29 05:50:00,0.0,5,0,2024-07-29,7
2024-07-29 05:55:00,0.0,5,0,2024-07-29,7
2024-07-29 06:00:00,0.0,6,0,2024-07-29,7
2024-07-29 06:05:00,0.0,6,0,2024-07-29,7
2024-07-29 06:10:00,0.0,6,0,2024-07-29,7
2024-07-29 06:15:00,0.0,6,0,2024-07-29,7
2024-07-29 06:20:00,0.0,6,0,2024-07-29,7
2024-07-29 06:25:00,0.07190000153,6,0,2024-07-29,7
2024-07-29 06:30:00,0.0915,6,0,2024-07-29,7
2024-07-29 06:35:00,0.1160999985,6,0,2024-07-29,7
2024-07-29 06:40:00,0.1466999969,6,0,2024-07-29,7
2024-07-29 06:45:00,0.1756999969,6,0,2024-07-29,7
2024-07-29 06:50:00,0.2068999939,6,0,2024-07-29,7
2024-07-29 06:55:00,0.1912666626,6,0,2024-07-29,7
2024-07-29 07:00:00,0.2010333252,7,0,2024-07-29,7
2024-07-29 07:05:00,0.2553999939,7,0,2024-07-29,7
2024-07-29 07:10:00,0.27989999390000003,7,0,2024-07-29,7
2024-07-29 07:15:00,0.3525,7,0,2024-07-29,7
2024-07-29 07:20:00,0.5245999756,7,0,2024-07-29,7
2024-07-29 07:25:00,0.4815499878,7,0,2024-07-29,7
2024-07-29 07:30:00,0.598,7,0,2024-07-29,7
2024-07-29 07:35:00,0.5883499756,7,0,2024-07-29,7
2024-07-29 07:40:00,0.5880999756,7,0,2024-07-29,7
2024-07-29 07:45:00,0.5851333618,7,0,2024-07-29,7
2024-07-29 07:50:00,0.591333313,7,0,2024-07-29,7
2024-07-29 07:55:00,0.6640999756,7,0,2024-07-29,7
2024-07-29 08:00:00,0.7157999878000001,8,0,2024-07-29,7
2024-07-29 08:05:00,0.6975999146,8,0,2024-07-29,7
2024-07-29 08:10:00,0.8130999756,8,0,2024-07-29,7
2024-07-29 08:15:00,0.8692000122,8,0,2024-07-29,7
2024-07-29 08:20:00,0.8494333496,8,0,2024-07-29,7
2024-07-29 08:25:00,0.8843999634,8,0,2024-07-29,7
2024-07-29 08:30:00,0.9175666504,8,0,2024-07-29,7
2024-07-29 08:35:00,1.1040999759999999,8,0,2024-07-29,7
2024-07-29 08:40:00,1.0557667240000002,8,0,2024-07-29,7
2024-07-29 08:45:00,1.115800049,8,0,2024-07-29,7
2024-07-29 08:50:00,1.146633301,8,0,2024-07-29,7
2024-07-29 08:55:00,1.196099976,8,0,2024-07-29,7
2024-07-29 09:00:00,1.244700073,9,0,2024-07-29,7
2024-07-29 09:05:00,1.293733276,9,0,2024-07-29,7
2024-07-29 09:10:00,1.3420665280000001,9,0,2024-07-29,7
2024-07-29 09:15:00,1.388200073,9,0,2024-07-29,7
2024-07-29 09:20:00,1.431366577,9,0,2024-07-29,7
2024-07-29 09:25:00,1.472233398,9,0,2024-07-29,7
2024-07-29 09:30:00,1.509799927,9,0,2024-07-29,7
2024-07-29 09:35:00,1.544933228,9,0,2024-07-29,7
2024-07-29 09:40:00,1.580266602,9,0,2024-07-29,7
2024-07-29 09:45:00,1.615366699,9,0,2024-07-29,7
2024-07-29 09:50:00,1.649599976,9,0,2024-07-29,7
2024-07-29 09:55:00,1.6802666019999999,9,0,2024-07-29,7
2024-07-29 10:00:00,1.708099976,10,0,2024-07-29,7
2024-07-29 10:05:00,1.7350999759999999,10,0,2024-07-29,7
2024-07-29 10:10:00,1.761299927,10,0,2024-07-29,7
2024-07-29 10:15:00,1.7879666749999998,10,0,2024-07-29,7
2024-07-29 10:20:00,1.816033325,10,0,2024-07-29,7
2024-07-29 10:25:00,1.847700073,10,0,2024-07-29,7
2024-07-29 10:30:00,1.880099976,10,0,2024-07-29,7
2024-07-29 10:35:00,1.909766602,10,0,2024-07-29,7
2024-07-29 10:40:00,1.933700073,10,0,2024-07-29,7
2024-07-29 10:45:00,1.955133301,10,0,2024-07-29,7
2024-07-29 10:50:00,1.974799927,10,0,2024-07-29,7
2024-07-29 10:55:00,1.996166626,10,0,2024-07-29,7
2024-07-29 11:00:00,2.017,11,0,2024-07-29,7
2024-07-29 11:05:00,2.036933228,11,0,2024-07-29,7
2024-07-29 11:10:00,2.050133545,11,0,2024-07-29,7
2024-07-29 11:15:00,2.056266846,11,0,2024-07-29,7
2024-07-29 11:20:00,2.0570666500000003,11,0,2024-07-29,7
2024-07-29 11:25:00,2.0576665039999997,11,0,2024-07-29,7
2024-07-29 11:30:00,2.058466553,11,0,2024-07-29,7
2024-07-29 11:35:00,2.059033447,11,0,2024-07-29,7
2024-07-29 11:40:00,2.0576335450000003,11,0,2024-07-29,7
2024-07-29 11:45:00,2.056199951,11,0,2024-07-29,7
2024-07-29 11:50:00,2.0553666990000004,11,0,2024-07-29,7
2024-07-29 11:55:00,2.055966553,11,0,2024-07-29,7
2024-07-29 12:00:00,0.0,12,0,2024-07-29,7
2024-07-29 12:05:00,0.0,12,0,2024-07-29,7
2024-07-29 12:10:00,2.054800049,12,0,2024-07-29,7
2024-07-29 12:15:00,2.055200195,12,0,2024-07-29,7
2024-07-29 12:20:00,2.055366943,12,0,2024-07-29,7
2024-07-29 12:25:00,2.056533203,12,0,2024-07-29,7
2024-07-29 12:30:00,2.058199951,12,0,2024-07-29,7
2024-07-29 12:35:00,2.059833496,12,0,2024-07-29,7
2024-07-29 12:40:00,2.0599333499999997,12,0,2024-07-29,7
2024-07-29 12:45:00,2.0585666500000004,12,0,2024-07-29,7
2024-07-29 12:50:00,2.057833252,12,0,2024-07-29,7
2024-07-29 12:55:00,2.058599854,12,0,2024-07-29,7
2024-07-29 13:00:00,2.056099854,13,0,2024-07-29,7
2024-07-29 13:05:00,2.053033203,13,0,2024-07-29,7
2024-07-29 13:10:00,2.048266846,13,0,2024-07-29,7
2024-07-29 13:15:00,2.051199951,13,0,2024-07-29,7
2024-07-29 13:20:00,2.0538664549999996,13,0,2024-07-29,7
2024-07-29 13:25:00,2.0583332519999997,13,0,2024-07-29,7
2024-07-29 13:30:00,2.0596000979999998,13,0,2024-07-29,7
2024-07-29 13:35:00,2.061366699,13,0,2024-07-29,7
2024-07-29 13:40:00,2.0625666500000004,13,0,2024-07-29,7
2024-07-29 13:45:00,2.061833252,13,0,2024-07-29,7
2024-07-29 13:50:00,2.060099854,13,0,2024-07-29,7
2024-07-29 13:55:00,2.054800049,13,0,2024-07-29,7
2024-07-29 14:00:00,1.977833374,14,0,2024-07-29,7
2024-07-29 14:05:00,1.938099976,14,0,2024-07-29,7
2024-07-29 14:10:00,1.665650024,14,0,2024-07-29,7
2024-07-29 14:15:00,1.19325,14,0,2024-07-29,7
2024-07-29 14:20:00,0.8291666870000001,14,0,2024-07-29,7
2024-07-29 14:25:00,0.791,14,0,2024-07-29,7
2024-07-29 14:30:00,0.7855,14,0,2024-07-29,7
2024-07-29 14:35:00,0.788166687,14,0,2024-07-29,7
2024-07-29 14:40:00,1.622199951,14,0,2024-07-29,7
2024-07-29 14:45:00,1.5373498540000001,14,0,2024-07-29,7
2024-07-29 14:50:00,1.509099976,14,0,2024-07-29,7
2024-07-29 14:55:00,1.4525500489999998,14,0,2024-07-29,7
2024-07-29 15:00:00,1.2224000240000001,15,0,2024-07-29,7
2024-07-29 15:05:00,0.8155000609999999,15,0,2024-07-29,7
2024-07-29 15:10:00,0.5821999512,15,0,2024-07-29,7
2024-07-29 15:15:00,0.5539000244,15,0,2024-07-29,7
2024-07-29 15:20:00,0.4561333008,15,0,2024-07-29,7
2024-07-29 15:25:00,0.39953332519999996,15,0,2024-07-29,7
2024-07-29 15:30:00,0.3672666321,15,0,2024-07-29,7
2024-07-29 15:35:00,0.33989999390000003,15,0,2024-07-29,7
2024-07-29 15:40:00,0.3133666687,15,0,2024-07-29,7
2024-07-29 15:45:00,0.28996667480000005,15,0,2024-07-29,7
2024-07-29 15:50:00,0.2721666565,15,0,2024-07-29,7
2024-07-29 15:55:00,0.2591333313,15,0,2024-07-29,7
2024-07-29 16:00:00,0.2486999969,16,0,2024-07-29,7
2024-07-29 16:05:00,0.23716667179999998,16,0,2024-07-29,7
2024-07-29 16:10:00,0.2243999786,16,0,2024-07-29,7
2024-07-29 16:15:00,0.2107666626,16,0,2024-07-29,7
2024-07-29 16:20:00,0.1986999969,16,0,2024-07-29,7
2024-07-29 16:25:00,0.1889000092,16,0,2024-07-29,7
2024-07-29 16:30:00,0.1817333374,16,0,2024-07-29,7
2024-07-29 16:35:00,0.1771999969,16,0,2024-07-29,7
2024-07-29 16:40:00,0.175133316,16,0,2024-07-29,7
2024-07-29 16:45:00,0.17566667179999998,16,0,2024-07-29,7
2024-07-29 16:50:00,0.1784666748,16,0,2024-07-29,7
2024-07-29 16:55:00,0.1833666534,16,0,2024-07-29,7
2024-07-29 17:00:00,0.1901666718,17,0,2024-07-29,7
2024-07-29 17:05:00,0.1986333466,17,0,2024-07-29,7
2024-07-29 17:10:00,0.23569999690000001,17,0,2024-07-29,7
2024-07-29 17:15:00,0.254,17,0,2024-07-29,7
2024-07-29 17:20:00,0.2722999878,17,0,2024-07-29,7
2024-07-29 17:25:00,0.2657333069,17,0,2024-07-29,7
2024-07-29 17:30:00,0.2758666687,17,0,2024-07-29,7
2024-07-29 17:35:00,0.2820666504,17,0,2024-07-29,7
2024-07-29 17:40:00,0.28839999390000004,17,0,2024-07-29,7
2024-07-29 17:45:00,0.2891999817,17,0,2024-07-29,7
2024-07-29 17:50:00,0.2866333313,17,0,2024-07-29,7
2024-07-29 17:55:00,0.28330001829999996,17,0,2024-07-29,7
2024-07-29 18:00:00,0.27839999390000003,18,0,2024-07-29,7
2024-07-29 18:05:00,0.27103332519999995,18,0,2024-07-29,7
2024-07-29 18:10:00,0.2602666931,18,0,2024-07-29,7
2024-07-29 18:15:00,0.2468666534,18,0,2024-07-29,7
2024-07-29 18:20:00,0.23136665339999998,18,0,2024-07-29,7
2024-07-29 18:25:00,0.2144333344,18,0,2024-07-29,7
2024-07-29 18:30:00,0.1967333374,18,0,2024-07-29,7
2024-07-29 18:35:00,0.1794000092,18,0,2024-07-29,7
2024-07-29 18:40:00,0.1630000153,18,0,2024-07-29,7
2024-07-29 18:45:00,0.1488000031,18,0,2024-07-29,7
2024-07-29 18:50:00,0.1364333344,18,0,2024-07-29,7
2024-07-29 18:55:00,0.12536666870000002,18,0,2024-07-29,7
2024-07-29 19:00:00,0.1160666733,19,0,2024-07-29,7
2024-07-29 19:05:00,0.1046000061,19,0,2024-07-29,7
2024-07-29 19:10:00,0.09969999695,19,0,2024-07-29,7
2024-07-29 19:15:00,0.08134999847,19,0,2024-07-29,7
2024-07-29 19:20:00,0.06290000153,19,0,2024-07-29,7
2024-07-29 19:25:00,0.04720000076,19,0,2024-07-29,7
2024-07-29 19:30:00,0.034150001529999995,19,0,2024-07-29,7
2024-07-29 19:35:00,0.023950000760000003,19,0,2024-07-29,7
2024-07-29 19:40:00,0.0175,19,0,2024-07-29,7
2024-07-29 19:45:00,0.01396666718,19,0,2024-07-29,7
2024-07-29 19:50:00,0.0130666666,19,0,2024-07-29,7
2024-07-29 19:55:00,0.0,19,0,2024-07-29,7
2024-07-29 20:00:00,0.0,20,0,2024-07-29,7
2024-07-29 20:05:00,0.0,20,0,2024-07-29,7
2024-07-29 20:10:00,0.0,20,0,2024-07-29,7
2024-07-29 20:15:00,0.0,20,0,2024-07-29,7
2024-07-29 20:20:00,0.0,20,0,2024-07-29,7
2024-07-29 20:25:00,0.0,20,0,2024-07-29,7
2024-07-29 20:30:00,0.0,20,0,2024-07-29,7
2024-07-29 20:35:00,0.0,20,0,2024-07-29,7
2024-07-29 20:40:00,0.0,20,0,2024-07-29,7
2024-07-29 20:45:00,0.0,20,0,2024-07-29,7
2024-07-29 20:50:00,0.0,20,0,2024-07-29,7
2024-07-29 20:55:00,0.0,20,0,2024-07-29,7
2024-07-29 21:00:00,0.0,21,0,2024-07-29,7
2024-07-29 21:05:00,0.0,21,0,2024-07-29,7
2024-07-29 21:10:00,0.0,21,0,2024-07-29,7
2024-07-29 21:15:00,0.0,21,0,2024-07-29,7
2024-07-29 21:20:00,0.0,21,0,2024-07-29,7
2024-07-29 21:25:00,0.0,21,0,2024-07-29,7
2024-07-29 21:30:00,0.0,21,0,2024-07-29,7
2024-07-29 21:35:00,0.0,21,0,2024-07-29,7
2024-07-29 21:40:00,0.0,21,0,2024-07-29,7
